"show_1","show_2","distance"
"Claymore","High School DxD BorN","0.78505188137964"
"High School DxD BorN","Gangsta.","0.655308561293112"
"Gangsta.","High School DxD BorN","0.655308561293112"
"High School DxD BorN","Love, Chunibyo & Other Delusions!","0.603588561506488"
"Love, Chunibyo & Other Delusions!","High School DxD BorN","0.603588561506488"
"High School DxD BorN","A Certain Magical Index","0.67889107446333"
"A Certain Magical Index","High School DxD BorN","0.67889107446333"
"High School DxD BorN","Hyouka","0.6821991557284"
"Hyouka","High School DxD BorN","0.6821991557284"
"High School DxD BorN","Monogatari Series: Second Season","0.633216751702889"
"Monogatari Series: Second Season","High School DxD BorN","0.633216751702889"
"High School DxD BorN","Blast of Tempest","0.690796798630182"
"Blast of Tempest","High School DxD BorN","0.690796798630182"
"High School DxD BorN","Shakugan no Shana: Season I","0.72296502151484"
"Shakugan no Shana: Season I","High School DxD BorN","0.72296502151484"
"High School DxD BorN","Tokyo Ghoul √A","0.534033097608662"
"Tokyo Ghoul √A","High School DxD BorN","0.534033097608662"
"High School DxD BorN","Kokoro Connect","0.67344655872197"
"Kokoro Connect","High School DxD BorN","0.67344655872197"
"High School DxD BorN","Death Parade","0.628941160720224"
"Death Parade","High School DxD BorN","0.628941160720224"
"High School DxD BorN","PandoraHearts","0.833681832463566"
"PandoraHearts","High School DxD BorN","0.833681832463566"
"High School DxD BorN","The Asterisk War","0.466333106864927"
"The Asterisk War","High School DxD BorN","0.466333106864927"
"High School DxD BorN","Black Lagoon","0.746063377644605"
"Black Lagoon","High School DxD BorN","0.746063377644605"
"High School DxD BorN","AKIRA","0.837671734693024"
"AKIRA","High School DxD BorN","0.837671734693024"
"High School DxD BorN","The Familiar of Zero","0.644534492900828"
"The Familiar of Zero","High School DxD BorN","0.644534492900828"
"High School DxD BorN","Steins;Gate: The Movie − Load Region of Déjà Vu","0.685543300368365"
"Steins;Gate: The Movie − Load Region of Déjà Vu","High School DxD BorN","0.685543300368365"
"High School DxD BorN","Shiki","0.775103915979698"
"Shiki","High School DxD BorN","0.775103915979698"
"High School DxD BorN","Clannad","0.692907514174254"
"Clannad","High School DxD BorN","0.692907514174254"
"High School DxD BorN","Lucky☆Star","0.835400237447621"
"Lucky☆Star","High School DxD BorN","0.835400237447621"
"High School DxD BorN","","0.794095196107424"
"","High School DxD BorN","0.794095196107424"
"High School DxD BorN","Overlord","0.497328854952943"
"Overlord","High School DxD BorN","0.497328854952943"
"High School DxD BorN","Angel Beats!","0.609081830864909"
"Angel Beats!","High School DxD BorN","0.609081830864909"
"High School DxD BorN","Another","0.643673530572249"
"Another","High School DxD BorN","0.643673530572249"
"High School DxD BorN","Lovely Complex","0.847716986398405"
"Lovely Complex","High School DxD BorN","0.847716986398405"
"High School DxD BorN","Black Butler","0.818948989997828"
"Black Butler","High School DxD BorN","0.818948989997828"
"High School DxD BorN","Code Geass: Lelouch of the Rebellion","0.68438560574113"
"Code Geass: Lelouch of the Rebellion","High School DxD BorN","0.68438560574113"
"High School DxD BorN","Kuroko&#039;s Basketball 3","0.684591113408715"
"Kuroko&#039;s Basketball 3","High School DxD BorN","0.684591113408715"
"My Hero Academia 2","SHIMONETA: A Boring World Where the Concept of Dirty Jokes Doesn&#039;t Exist","0.578304139440268"
"SHIMONETA: A Boring World Where the Concept of Dirty Jokes Doesn&#039;t Exist","My Hero Academia 2","0.578304139440268"
"My Hero Academia 2","D.Gray-man","0.752221709550683"
"D.Gray-man","My Hero Academia 2","0.752221709550683"
"My Hero Academia 2","Sankarea: Undying Love","0.661693485576796"
"Sankarea: Undying Love","My Hero Academia 2","0.661693485576796"
"My Hero Academia 2","KonoSuba: God&#039;s Blessing on This Wonderful World! 2","0.434679049348163"
"KonoSuba: God&#039;s Blessing on This Wonderful World! 2","My Hero Academia 2","0.434679049348163"
"My Hero Academia 2","Naruto","0.597289732141959"
"Naruto","My Hero Academia 2","0.597289732141959"
"My Hero Academia 2","High School of the Dead","0.583961253740565"
"High School of the Dead","My Hero Academia 2","0.583961253740565"
"My Hero Academia 2","anohana: The Flower We Saw That Day","0.589034312723578"
"anohana: The Flower We Saw That Day","My Hero Academia 2","0.589034312723578"
"My Hero Academia 2","Neon Genesis Evangelion","0.676441763068954"
"Neon Genesis Evangelion","My Hero Academia 2","0.676441763068954"
"My Hero Academia 2","Daily Lives of High School Boys","0.638505950889973"
"Daily Lives of High School Boys","My Hero Academia 2","0.638505950889973"
"My Hero Academia 2","Hellsing Ultimate","0.672892059406569"
"Hellsing Ultimate","My Hero Academia 2","0.672892059406569"
"My Hero Academia 2","","0.711240615634907"
"","My Hero Academia 2","0.711240615634907"
"My Hero Academia 2","Made in Abyss","0.476639005994675"
"Made in Abyss","My Hero Academia 2","0.476639005994675"
"My Hero Academia 2","Log Horizon 2","0.590872309248925"
"Log Horizon 2","My Hero Academia 2","0.590872309248925"
"My Hero Academia 2","Sword Art Online II","0.479593083215461"
"Sword Art Online II","My Hero Academia 2","0.479593083215461"
"My Hero Academia 2","Mob Psycho 100","0.407863838647599"
"Mob Psycho 100","My Hero Academia 2","0.407863838647599"
"My Hero Academia 2","The Melancholy of Haruhi Suzumiya","0.691489983959518"
"The Melancholy of Haruhi Suzumiya","My Hero Academia 2","0.691489983959518"
"My Hero Academia 2","Orange","0.593755420864976"
"Orange","My Hero Academia 2","0.593755420864976"
"My Hero Academia 2","Trigun","0.756904681636639"
"Trigun","My Hero Academia 2","0.756904681636639"
"My Hero Academia 2","Eureka Seven","0.785698677571791"
"Eureka Seven","My Hero Academia 2","0.785698677571791"
"My Hero Academia 2","Blue Exorcist","0.542038072072143"
"Blue Exorcist","My Hero Academia 2","0.542038072072143"
"My Hero Academia 2","Akame ga Kill!","0.478660746943871"
"Akame ga Kill!","My Hero Academia 2","0.478660746943871"
"My Hero Academia 2","Spice and Wolf","0.705316305480026"
"Spice and Wolf","My Hero Academia 2","0.705316305480026"
"My Hero Academia 2","Haikyu!!","0.517529756262497"
"Haikyu!!","My Hero Academia 2","0.517529756262497"
"My Hero Academia 2","Darker than Black: Gemini of the Meteor","0.727760094838525"
"Darker than Black: Gemini of the Meteor","My Hero Academia 2","0.727760094838525"
"My Hero Academia 2","Spice and Wolf II","0.72192373281661"
"Spice and Wolf II","My Hero Academia 2","0.72192373281661"
"My Hero Academia 2","Heaven&#039;s Lost Property","0.710729814491345"
"Heaven&#039;s Lost Property","My Hero Academia 2","0.710729814491345"
"My Hero Academia 2","Kiznaiver","0.54407961568557"
"Kiznaiver","My Hero Academia 2","0.54407961568557"
"My Hero Academia 2","FLCL","0.726458744634854"
"FLCL","My Hero Academia 2","0.726458744634854"
"My Hero Academia 2","High School DxD","0.584672609930319"
"High School DxD","My Hero Academia 2","0.584672609930319"
"My Hero Academia 2","K-ON!","0.690050873612145"
"K-ON!","My Hero Academia 2","0.690050873612145"
"My Hero Academia 2","Food Wars! The Second Plate","0.431078536942516"
"Food Wars! The Second Plate","My Hero Academia 2","0.431078536942516"
"My Hero Academia 2","Yona of the Dawn","0.638169491760247"
"Yona of the Dawn","My Hero Academia 2","0.638169491760247"
"My Hero Academia 2","Chivalry of a Failed Knight","0.568861868757948"
"Chivalry of a Failed Knight","My Hero Academia 2","0.568861868757948"
"My Hero Academia 2","Sword Art Online","0.494616336179594"
"Sword Art Online","My Hero Academia 2","0.494616336179594"
"My Hero Academia 2","Noragami: Stray God","0.470187080445968"
"Noragami: Stray God","My Hero Academia 2","0.470187080445968"
"My Hero Academia 2","Fate/Zero","0.555572878344672"
"Fate/Zero","My Hero Academia 2","0.555572878344672"
"My Hero Academia 2","Samurai Champloo","0.706838311224011"
"Samurai Champloo","My Hero Academia 2","0.706838311224011"
"My Hero Academia 2","My Love Story!!","0.618054589835997"
"My Love Story!!","My Hero Academia 2","0.618054589835997"
"My Hero Academia 2","No Game, No Life","0.458250329248567"
"No Game, No Life","My Hero Academia 2","0.458250329248567"
"My Hero Academia 2","Gintama","0.720391085363965"
"Gintama","My Hero Academia 2","0.720391085363965"
"My Hero Academia 2","God Eater","0.609026299012772"
"God Eater","My Hero Academia 2","0.609026299012772"
"My Hero Academia 2","A Silent Voice","0.468728945295362"
"A Silent Voice","My Hero Academia 2","0.468728945295362"
"My Hero Academia 2","The Girl Who Leapt Through Time","0.683086761818796"
"The Girl Who Leapt Through Time","My Hero Academia 2","0.683086761818796"
"My Hero Academia 2","Miss Kobayashi&#039;s Dragon Maid","0.515670140429908"
"Miss Kobayashi&#039;s Dragon Maid","My Hero Academia 2","0.515670140429908"
"My Hero Academia 2","Monster Musume: Everyday Life with Monster Girls","0.601731395901149"
"Monster Musume: Everyday Life with Monster Girls","My Hero Academia 2","0.601731395901149"
"My Hero Academia 2","Noragami Aragoto","0.468521154414568"
"Noragami Aragoto","My Hero Academia 2","0.468521154414568"
"My Hero Academia 2","Nisekoi: False Love","0.552655479078733"
"Nisekoi: False Love","My Hero Academia 2","0.552655479078733"
"My Hero Academia 2","Violet Evergarden","0.579326629823511"
"Violet Evergarden","My Hero Academia 2","0.579326629823511"
"My Hero Academia 2","Magi: The Kingdom of Magic","0.571251142902716"
"Magi: The Kingdom of Magic","My Hero Academia 2","0.571251142902716"
"My Hero Academia 2","Spirited Away","0.642077756793588"
"Spirited Away","My Hero Academia 2","0.642077756793588"
"My Hero Academia 2","Baccano!","0.681352990643736"
"Baccano!","My Hero Academia 2","0.681352990643736"
"My Hero Academia 2","Food Wars! Shokugeki no Soma","0.446680553242185"
"Food Wars! Shokugeki no Soma","My Hero Academia 2","0.446680553242185"
"My Hero Academia 2","Aldnoah.Zero","0.616004570307657"
"Aldnoah.Zero","My Hero Academia 2","0.616004570307657"
"My Hero Academia 2","Code Geass: Lelouch of the Rebellion R2","0.602334881369563"
"Code Geass: Lelouch of the Rebellion R2","My Hero Academia 2","0.602334881369563"
"My Hero Academia 2","Dragon Ball GT","0.70768740186481"
"Dragon Ball GT","My Hero Academia 2","0.70768740186481"
"My Hero Academia 2","Blue Spring Ride","0.651772523871327"
"Blue Spring Ride","My Hero Academia 2","0.651772523871327"
"My Hero Academia 2","K","0.639098113456096"
"K","My Hero Academia 2","0.639098113456096"
"My Hero Academia 2","Haganai: I don&#039;t have many friends NEXT","0.642190324946832"
"Haganai: I don&#039;t have many friends NEXT","My Hero Academia 2","0.642190324946832"
"My Hero Academia 2","Kabaneri of the Iron Fortress","0.490834989520578"
"Kabaneri of the Iron Fortress","My Hero Academia 2","0.490834989520578"
"My Hero Academia 2","Black Bullet","0.572878471452187"
"Black Bullet","My Hero Academia 2","0.572878471452187"
"My Hero Academia 2","Monster","0.774957574686302"
"Monster","My Hero Academia 2","0.774957574686302"
"My Hero Academia 2","ReLIFE","0.504160753862585"
"ReLIFE","My Hero Academia 2","0.504160753862585"
"My Hero Academia 2","Strike the Blood","0.651795893352624"
"Strike the Blood","My Hero Academia 2","0.651795893352624"
"My Hero Academia 2","Ajin: Demi-Human","0.598111124317206"
"Ajin: Demi-Human","My Hero Academia 2","0.598111124317206"
"My Hero Academia 2","Death Note","0.578320001905851"
"Death Note","My Hero Academia 2","0.578320001905851"
"My Hero Academia 2","Assassination Classroom Second Season","0.486481797239136"
"Assassination Classroom Second Season","My Hero Academia 2","0.486481797239136"
"My Hero Academia 2","Nisemonogatari","0.611596617163494"
"Nisemonogatari","My Hero Academia 2","0.611596617163494"
"My Hero Academia 2","The Familiar of Zero: Rondo of Princesses","0.713090513374538"
"The Familiar of Zero: Rondo of Princesses","My Hero Academia 2","0.713090513374538"
"My Hero Academia 2","Attack on Titan","0.461443720305142"
"Attack on Titan","My Hero Academia 2","0.461443720305142"
"My Hero Academia 2","Neon Genesis Evangelion: The End of Evangelion","0.722438662350293"
"Neon Genesis Evangelion: The End of Evangelion","My Hero Academia 2","0.722438662350293"
"My Hero Academia 2","Welcome to the N.H.K.","0.723218569798076"
"Welcome to the N.H.K.","My Hero Academia 2","0.723218569798076"
"My Hero Academia 2","Fate/stay night [Unlimited Blade Works] Season 2","0.545624392700541"
"Fate/stay night [Unlimited Blade Works] Season 2","My Hero Academia 2","0.545624392700541"
"My Hero Academia 2","Full Metal Panic!","0.770533890014491"
"Full Metal Panic!","My Hero Academia 2","0.770533890014491"
"My Hero Academia 2","Rokka: Braves of the Six Flowers","0.557161757587965"
"Rokka: Braves of the Six Flowers","My Hero Academia 2","0.557161757587965"
"My Hero Academia 2","Soul Eater","0.633448482377449"
"Soul Eater","My Hero Academia 2","0.633448482377449"
"My Hero Academia 2","Terror in Resonance","0.551684125712274"
"Terror in Resonance","My Hero Academia 2","0.551684125712274"
"My Hero Academia 2","Yu Yu Hakusho: Ghost Files","0.779147046640743"
"Yu Yu Hakusho: Ghost Files","My Hero Academia 2","0.779147046640743"
"My Hero Academia 2","Psycho-Pass 2","0.601654184633256"
"Psycho-Pass 2","My Hero Academia 2","0.601654184633256"
"My Hero Academia 2","Elfen Lied","0.652816183421808"
"Elfen Lied","My Hero Academia 2","0.652816183421808"
"My Hero Academia 2","Free! - Iwatobi Swim Club","0.694900448811198"
"Free! - Iwatobi Swim Club","My Hero Academia 2","0.694900448811198"
"My Hero Academia 2","The Familiar of Zero: Knight of the Twin Moons","0.704713112240141"
"The Familiar of Zero: Knight of the Twin Moons","My Hero Academia 2","0.704713112240141"
"My Hero Academia 2","One Punch Man","0.37385968954201"
"One Punch Man","My Hero Academia 2","0.37385968954201"
"My Hero Academia 2","Yuri!!! On ICE","0.625807984703997"
"Yuri!!! On ICE","My Hero Academia 2","0.625807984703997"
"My Hero Academia 2","Demon King Daimao","0.709563953154231"
"Demon King Daimao","My Hero Academia 2","0.709563953154231"
"My Hero Academia 2","Cowboy Bebop","0.692978090259121"
"Cowboy Bebop","My Hero Academia 2","0.692978090259121"
"My Hero Academia 2","Puella Magi Madoka Magica","0.612214009940426"
"Puella Magi Madoka Magica","My Hero Academia 2","0.612214009940426"
"My Hero Academia 2","The Future Diary","0.535018704030477"
"The Future Diary","My Hero Academia 2","0.535018704030477"
"My Hero Academia 2","Attack on Titan Season 2","0.35642537729254"
"Attack on Titan Season 2","My Hero Academia 2","0.35642537729254"
"My Hero Academia 2","Parasyte -the maxim-","0.476128129064152"
"Parasyte -the maxim-","My Hero Academia 2","0.476128129064152"
"My Hero Academia 2","Fate/stay night","0.670430992137709"
"Fate/stay night","My Hero Academia 2","0.670430992137709"
"My Hero Academia 2","Natsume&#039;s Book of Friends","0.742845821450511"
"Natsume&#039;s Book of Friends","My Hero Academia 2","0.742845821450511"
"My Hero Academia 2","Infinite Stratos","0.676863160138653"
"Infinite Stratos","My Hero Academia 2","0.676863160138653"
"My Hero Academia 2","KonoSuba: God&#039;s Blessing on This Wonderful World!","0.432983599818033"
"KonoSuba: God&#039;s Blessing on This Wonderful World!","My Hero Academia 2","0.432983599818033"
"My Hero Academia 2","Summer Wars","0.690084448102959"
"Summer Wars","My Hero Academia 2","0.690084448102959"
"My Hero Academia 2","Haven&#039;t You Heard? I&#039;m Sakamoto","0.562983924819453"
"Haven&#039;t You Heard? I&#039;m Sakamoto","My Hero Academia 2","0.562983924819453"
"My Hero Academia 2","Durarara!!","0.611382377247589"
"Durarara!!","My Hero Academia 2","0.611382377247589"
